Name,Gender,Salary,Departments,Position
두하빈,male,15085,marketing,manager
함민찬,female,22054,design,assistant
사성빈,female,23634,marketing,assistant
탁아린,female,13993,marketing,assistant
단유빈,male,24419,design,manager
전소원,male,9048,advertising,manager
마주영,female,29252,IT,assistant
형태환,male,23083,marketing,header
최별,female,4691,design,manager
진민서,male,14424,advertising,assistant
용민채,male,12176,marketing,intern
안세연,male,14037,marketing,manager
온은찬,female,7823,finance,assistant
원민결,male,9758,marketing,manager
나유은,male,3751,design,assistant
태준,female,23902,design,assistant
나소현,male,8572,marketing,manager
변호진,female,6511,marketing,assistant
빈하윤,female,27589,marketing,manager
갈건호,male,3444,design,assistant
우윤아,female,7356,marketing,assistant
석준영,male,14990,marketing,header
염소율,male,23571,IT,header
인재원,female,4753,marketing,assistant
피준원,female,14100,IT,intern
피제인,female,16934,advertising,manager
정윤,male,11536,advertising,manager
노민지,male,16338,IT,intern
성서아,male,13485,IT,assistant
원민경,male,26614,finance,header
당소은,male,29135,finance,header
채정연,male,20976,marketing,assistant
공승현,female,11049,advertising,manager
석승우,male,24929,marketing,assistant
어은성,female,29963,marketing,assistant
팽예찬,male,20993,advertising,assistant
기라온,female,9231,marketing,manager
문준후,male,17723,marketing,manager
선동혁,male,18706,design,assistant
류영민,male,7179,advertising,assistant
공주희,female,4996,advertising,assistant
엄찬희,female,10283,marketing,assistant
연채이,male,7826,advertising,assistant
구세희,female,15350,marketing,assistant
가수민,male,27038,advertising,assistant
음서영,male,23858,marketing,assistant
엄은호,male,20712,marketing,assistant
엄시윤,male,3603,advertising,manager
은수혁,female,20702,marketing,header
형유나,female,27441,marketing,manager
장유림,male,10408,advertising,assistant
문은재,male,18095,marketing,header
엄소현,male,23497,marketing,header
라현진,female,10962,design,assistant
심지완,male,16010,IT,assistant
좌현아,male,14605,advertising,manager
팽이안,male,4032,advertising,assistant
곽인우,female,23525,marketing,assistant
설민규,male,14177,advertising,assistant
왕연지,male,21282,marketing,assistant
차아준,male,27841,advertising,intern
용세훈,male,20373,advertising,manager
방채연,female,3537,design,assistant
여승훈,male,6741,marketing,assistant
표서진,female,14484,marketing,manager
승민석,female,19783,marketing,manager
제승후,female,23707,design,manager
선동하,male,22656,advertising,assistant
맹우영,male,6418,IT,assistant
예재인,male,11332,marketing,assistant
편지효,female,8619,marketing,assistant
엄민지,female,21977,marketing,manager
서수진,male,5548,design,manager
복주하,male,9659,marketing,header
류준현,female,26547,finance,assistant
주윤호,female,13204,design,manager
복하온,female,7037,marketing,assistant
좌연아,female,16177,marketing,intern
길하늘,male,9160,IT,manager
봉별,male,24512,advertising,manager
여우영,male,17764,IT,assistant
육수민,female,26128,marketing,manager
복도율,female,15162,design,header
한정현,female,8876,advertising,assistant
단준희,male,29967,marketing,assistant
명현서,female,12184,marketing,manager
형선우,female,21406,IT,assistant
팽태오,male,13325,advertising,assistant
권시준,male,14668,finance,manager
허재준,male,3111,marketing,assistant
편서현,female,12073,design,assistant
현하린,female,26198,finance,assistant
인주원,male,4981,design,header
주가빈,female,3157,design,assistant
심도경,male,13731,marketing,assistant
봉서원,female,10006,IT,header
엄태이,female,27984,marketing,manager
도다윤,male,27073,marketing,assistant
금연주,male,3130,finance,assistant
명준희,male,8816,IT,assistant
가재인,male,6397,marketing,intern
복해나,male,9729,marketing,manager
남상민,male,26575,marketing,assistant
길서원,female,16695,finance,header
배태희,female,13433,marketing,manager
금유이,male,3793,marketing,intern
추다은,male,17007,marketing,assistant
나수아,male,8219,marketing,assistant
선지후,male,27054,marketing,assistant
오한울,female,13640,marketing,assistant
범가빈,male,17150,IT,assistant
소아현,male,22251,marketing,manager
장지후,male,14588,marketing,assistant
명태희,male,6388,marketing,assistant
갈가윤,male,4593,design,assistant
목하준,male,19165,IT,header
최유안,male,7509,design,manager
음채율,male,11133,IT,assistant
석지율,female,24435,IT,intern
봉서후,male,3849,marketing,header
노아라,male,28920,marketing,assistant
태해나,male,6935,finance,intern
당이준,female,8274,marketing,assistant
도민호,male,18548,finance,intern
공세영,female,22501,marketing,manager
차동규,male,25363,marketing,header
성은혜,male,3279,advertising,assistant
정해준,male,20886,advertising,header
길채현,female,3255,design,intern
감시헌,male,11271,advertising,assistant
곽현빈,female,4732,design,assistant
남아인,female,4258,advertising,header
곽유하,male,3604,finance,assistant
상하나,female,6787,marketing,assistant
금이현,female,27173,marketing,assistant
지준석,male,25397,marketing,manager
견지후,male,19656,advertising,assistant
손수정,male,29527,marketing,assistant
오정연,female,6639,marketing,assistant
빈태연,female,4619,advertising,assistant
기예슬,male,14623,marketing,assistant
함승원,male,14255,marketing,manager
여로이,male,28628,advertising,manager
은시준,female,22235,advertising,assistant
홍정빈,female,23695,marketing,assistant
신정윤,female,9454,advertising,assistant
시이나,male,12162,marketing,manager
전재현,male,19625,finance,assistant
위혜진,male,20914,marketing,intern
당진우,male,12317,IT,manager
함현민,female,7132,advertising,intern
갈현지,female,5096,marketing,assistant
라태경,female,4675,design,assistant
온태경,male,27068,marketing,manager
연소원,female,17195,marketing,assistant
추소영,female,18727,design,assistant
엄정현,female,28964,marketing,header
홍이안,female,24116,marketing,manager
오태율,male,3502,marketing,assistant
차여준,male,18868,marketing,assistant
감재현,male,25663,marketing,manager
지동우,female,4384,marketing,manager
금다연,male,8912,marketing,manager
현하율,male,26304,marketing,intern
온다영,female,5396,advertising,manager
정정민,male,23039,design,assistant
부서율,female,26578,marketing,assistant
봉유리,male,14484,marketing,header
곽은성,female,15015,marketing,assistant
동유리,male,15475,marketing,assistant
엄채원,female,4031,advertising,manager
안윤호,male,14187,design,assistant
모승빈,female,25780,design,manager
양범준,male,16007,marketing,assistant
장주환,male,20214,marketing,assistant
하예슬,female,26540,advertising,assistant
류다은,male,25012,marketing,intern
최지효,male,18608,advertising,assistant
변여진,male,3310,marketing,assistant
진예담,female,3466,marketing,assistant
주채희,male,15813,marketing,assistant
호승후,female,27915,marketing,assistant
성서린,male,13319,finance,assistant
단채아,female,8461,IT,assistant
위현진,male,25364,finance,assistant
빈우준,male,9615,design,assistant
예혜인,male,26382,marketing,manager
편다온,male,9703,advertising,manager
채세희,male,28222,finance,assistant
황승연,male,17858,IT,manager
고혜빈,male,11576,marketing,assistant
견윤아,female,3621,finance,assistant
단서현,male,18842,advertising,intern
봉민아,male,22908,marketing,assistant
빈민아,female,8259,marketing,header
함소미,female,23787,IT,manager
범지은,female,15169,design,manager
단지현,female,12001,marketing,assistant
전하엘,male,27782,finance,assistant
국소율,male,16338,marketing,assistant
모건호,male,12136,marketing,manager
동상윤,female,17900,marketing,manager
용준호,male,23938,IT,assistant
차제인,male,26955,advertising,assistant
임현수,female,6875,marketing,assistant
위은율,female,3689,advertising,assistant
공규민,female,9211,marketing,manager
한승빈,male,26604,advertising,header
표승호,male,7365,marketing,manager
위승훈,male,29966,marketing,header
라연호,male,7110,marketing,assistant
엄다현,male,16876,marketing,manager
민가연,female,12635,marketing,assistant
차지환,male,15112,finance,manager
나사랑,male,9617,marketing,manager
천유빈,male,11119,marketing,manager
여이준,male,13258,IT,header
목가빈,female,11607,design,manager
용수현,male,18328,marketing,manager
염재하,female,25054,advertising,manager
원범준,male,29413,finance,assistant
온하성,male,19202,marketing,manager
복다빈,male,16798,advertising,manager
예성윤,male,14507,marketing,manager
예은우,female,12848,marketing,assistant
단시후,female,17079,marketing,assistant
류채린,female,3202,finance,assistant
위다온,male,22856,design,manager
편지연,female,27445,marketing,manager
우준석,male,4835,marketing,assistant
방혜원,female,22754,advertising,assistant
온혜윤,male,14260,marketing,assistant
라지민,male,17212,marketing,assistant
복한율,male,16858,marketing,assistant
태가람,male,27373,design,assistant
범건호,male,29724,advertising,manager
손재영,male,29771,finance,manager
갈해준,male,6576,marketing,header
임성우,male,14917,finance,manager
염규민,male,15798,marketing,assistant
감유진,female,20874,marketing,assistant
승지웅,male,8655,design,manager
구지안,male,9559,advertising,manager
전예인,female,29875,design,assistant
옥채이,male,21442,marketing,assistant
위승원,female,11625,marketing,assistant
구은비,male,3204,marketing,assistant
원주아,female,26303,design,manager
차도윤,male,7622,marketing,assistant
김연우,female,19626,marketing,assistant
음서율,male,8623,marketing,manager
최성현,male,21144,marketing,manager
유지원,male,27138,marketing,assistant
소윤채,female,15191,IT,manager
빈윤우,male,15653,marketing,manager
라시현,male,14811,advertising,assistant
류희원,female,16057,design,assistant
사도경,male,12785,marketing,assistant
반하엘,male,13126,design,manager
문은솔,female,20007,marketing,assistant
연정민,female,5204,marketing,assistant
변시안,male,5870,marketing,manager
어서정,male,26526,advertising,assistant
조재희,female,13125,advertising,assistant
인지안,male,20394,marketing,assistant
천소연,male,13422,IT,assistant
지예림,male,29142,finance,manager
제성우,male,11609,design,manager
은승준,male,17504,IT,assistant
마하엘,female,26819,marketing,manager
상동현,male,24767,marketing,manager
염지은,female,20605,marketing,intern
우나경,male,14838,design,intern
심예지,female,15471,design,intern
여서은,female,9246,marketing,assistant
서하음,female,25010,marketing,assistant
오준성,male,22905,IT,manager
명이현,male,26763,advertising,assistant
위은호,female,8184,IT,assistant
은나린,male,27087,marketing,header
유하람,male,26549,finance,manager
좌승유,female,16549,advertising,assistant
